ACR_GROUPID,ICDCODE,DESCRIPTION,EFF_DATE,ACTIVE
CR0203,M60.23,"FOREIGN BODY GRANULOMA OF SOFT TISSUE, NOT ELSEWHERE CLASSIFIED FOREARM",1/1/2014,T
CR0203,M60.27,"FOREIGN BODY GRANULOMA OF SOFT TISSUE, NOT ELSEWHERE CLASSIFIED ANKLE AND FOOT",1/1/2014,T
CR0203,M60.8,OTHER MYOSITIS,1/1/2014,T
CR0203,M60.80,OTHER MYOSITIS MULTIPLE SITE,1/1/2014,T
CR0203,M60.07,INFECTIVE MYOSITIS; TROPICAL PYOMYOSITIS ANKLE AND FOOT,1/1/2014,T
CR0203,M65.4,RADIAL STYLOID TENOSYNOVITIS [DE QUERVAIN],1/1/2014,T
CR0203,M62.99,"DISORDER OF MUSCLE, UNSPECIFIED  SITE UNSPECIFIED",1/1/2014,T
CR0203,M62.60,MUSCLE STRAIN  MULTIPLE SITE,1/1/2014,T
CR0203,M65.1,OTHER INFECTIVE TENOSYNOVITIS,1/1/2014,T
CR0203,M62.08,DIASTASIS OF MUSCLE  OTHER,1/1/2014,T
CR0203,M65.2,CALCIFIC TENDINITIS,1/1/2014,T
CR0203,M65.20,CALCIFIC TENDINITIS MULTIPLE SITE,1/1/2014,T
CR0203,M65.22,CALCIFIC TENDINITIS UPPER ARM,1/1/2014,T
CR0203,M65.25,CALCIFIC TENDINITIS PELVIC REGION AND THIGH,1/1/2014,T
CR0203,M62.98,"DISORDER OF MUSCLE, UNSPECIFIED  OTHER",1/1/2014,T
CR0203,M65.3,TRIGGER FINGER;NODULAR TENDINOUS DISEASE,1/1/2014,T
CR0203,M65.0,ABSCESS OF TENDON SHEATH,1/1/2014,T
CR0203,M65.8,OTHER SYNOVITIS AND TENOSYNOVITIS,1/1/2014,T
CR0203,M65.80,OTHER SYNOVITIS AND TENOSYNOVITIS MULTIPLE SITE,1/1/2014,T
CR0203,M65.84,OTHER SYNOVITIS AND TENOSYNOVITIS HAND,1/1/2014,T
CR0203,M65.86,OTHER SYNOVITIS AND TENOSYNOVITIS LOWER LEG,1/1/2014,T
CR0203,M65.87,OTHER SYNOVITIS AND TENOSYNOVITIS ANKLE AND FOOT,1/1/2014,T
CR0203,M70.6,TROCHANTERIC BURSITIS; TROCHANTERIC TENDINITIS  SHOULDER REGION,1/1/2014,T
CR0203,M70.7,OTHER BURSITIS OF HIP; ISCHIAL BURSITIS,1/1/2014,T
CR0203,M71.91,"BURSOPATHY, UNSPECIFIED SHOULDER REGION",1/1/2014,T
CR0203,M62.80,MUSCLE (SHEATH) HERNIA MULTIPLE SITE,1/1/2014,T
CR0203,M70.8,"OTHER SOFT TISSUE DISORDERS RELATED TO USE, OVERUSE AND PRESSURE",1/1/2014,T
CR0203,M72.2,PLANTAR FASCIAL FIBROMATOSIS; PLANTAR FASCIITIS,1/1/2014,T
CR0203,M70.9,"UNSPECIFIED SOFT TISSUE DISORDER RELATED TO USE, OVERUSE AND PRESSURE",1/1/2014,T
CR0203,M71.1,OTHER INFECTIVE BURSITIS,1/1/2014,T
CR0203,M71.2,SYNOVIAL CYST OF POPLITEAL SPACE [BAKER],1/1/2014,T
CR0203,M71.3,OTHER BURSAL CYST; SYNOVIAL CYST NOS,1/1/2014,T
CR0203,M71.31,OTHER BURSAL CYST; SYNOVIAL CYST NOS  SHOULDER REGION,1/1/2014,T
CR0203,M71.5,"OTHER BURSITIS, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0204,M79.15,MYALGIA PELVIC REGION AND THIGH,1/1/2014,T
CR0204,M79.25,"NEURALGIA AND NEURITIS, UNSPECIFIED PELVIC REGION AND THIGH",1/1/2014,T
CR0204,M79.05,"RHEUMATISM, UNSPECIFIED PELVIC REGION AND THIGH",1/1/2014,T
CR0204,M79.07,"RHEUMATISM, UNSPECIFIED ANKLE AND FOOT",1/1/2014,T
CR0204,M79.08,"RHEUMATISM, UNSPECIFIED OTHER",1/1/2014,T
CR0204,M79.09,"RHEUMATISM, UNSPECIFIED SITE UNSPECIFIED",1/1/2014,T
CR0204,M79.10,MYALGIA MULTIPLE SITE,1/1/2014,T
CR0204,M79.11,MYALGIA SHOULDER REGION,1/1/2014,T
CR0204,M79.12,MYALGIA UPPER ARM,1/1/2014,T
CR0204,M79.01,"RHEUMATISM, UNSPECIFIED SHOULDER REGION",1/1/2014,T
CR0204,M79.22,"NEURALGIA AND NEURITIS, UNSPECIFIED UPPER ARM",1/1/2014,T
CR0204,M79.21,"NEURALGIA AND NEURITIS, UNSPECIFIED SHOULDER REGION",1/1/2014,T
CR0204,M79.20,"NEURALGIA AND NEURITIS, UNSPECIFIED MULTIPLE SITE",1/1/2014,T
CR0204,M79.19,MYALGIA SITE UNSPECIFIED,1/1/2014,T
CR0204,M79.18,MYALGIA OTHER,1/1/2014,T
CR0204,M96.8,OTHER POSTPROCEDURAL MUSCULOSKELETAL DISORDERS,1/1/2014,T
CR0204,M79.02,"RHEUMATISM, UNSPECIFIED UPPER ARM",1/1/2014,T
CR0204,M79.39,"PANNICULITIS, UNSPECIFIED SITE UNSPECIFIED",1/1/2014,T
CR0204,M79.28,"NEURALGIA AND NEURITIS, UNSPECIFIED OTHER",1/1/2014,T
CR0204,M79.16,MYALGIA LOWER LEG,1/1/2014,T
CR0204,M79.29,"NEURALGIA AND NEURITIS, UNSPECIFIED SITE UNSPECIFIED",1/1/2014,T
CR0204,M79.00,"RHEUMATISM, UNSPECIFIED MULTIPLE SITE",1/1/2014,T
CR0205,P94.0,TRANSIENT NEONATAL MYASTHENIA GRAVIS,1/1/2014,T
CR0206,G72.3,PERIODIC PARALYSIS; PERIODIC PARALYSIS (FAMILIAL) HYPERKALAEMIC; PERIODIC PARALYSIS (FAMILIAL)  HYPOKALAEMIC; PERIODIC PARALYSIS (FAMILIAL)  MYOTONIC; PERIODIC PARALYSIS (FAMILIAL)  NORMOKALAEMIC,1/1/2014,T
CR0206,G70.2,CONGENITAL AND DEVELOPMENTAL MYASTHENIA,1/1/2014,T
CR0206,G72.9,"MYOPATHY, UNSPECIFIED",1/1/2014,T
CR0206,G72.4,"INFLAMMATORY MYOPATHY, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0206,G72.2,MYOPATHY DUE TO OTHER TOXIC AGENTS,1/1/2014,T
CR0206,G72.1,ALCOHOLIC MYOPATHY,1/1/2014,T
CR0206,G72.0,DRUG-INDUCED MYOPATHY,1/1/2014,T
CR0206,G70.0,MYASTHENIA GRAVIS,1/1/2014,T
CR0206,G71.1,"MYOTONIC DISORDERS; DYSTROPHIA MYOTONICA [STEINERT]; MYOTONIA, CHONDRODYSTROPHIC; MYOTONIA, DRUG-INDUCED; MYOTONIA, SYMPTOMATIC; MYOTONIA, CONGENITA NOS; MYOTONIA, CONGENITA DOMINANT [THOMSEN]; MYOTONIA, CONGENITAL RECESSIVE [BECKER]; NEUROMYOTONIA [ISAAC",1/1/2014,T
CR0206,G71.0,"MUSCULAR DYSTROPHY; MUSCULAR DYSTROPHY AUTOSOMAL RECESSIVE, CHILDHOOD TYPE, RESEMBLING DUCHENNE OR BECKER; MUSCULAR DYSTROPHY BENIGN [BECKER]; MUSCULAR DYSTROPHY BENIGN; CAPULOPERONEAL WITH EARLY CONTRACTURES [EMERY-DREIFUSS]; MUSCULAR DYSTROPHY DISTAL;",1/1/2014,T
CR0206,G70.9,"MYONEURAL DISORDER, UNSPECIFIED",1/1/2014,T
CR0206,G72.8,OTHER SPECIFIED MYOPATHIES,1/1/2014,T
CR0206,G70.8,OTHER SPECIFIED MYONEURAL DISORDERS,1/1/2014,T
CR0206,G71.2,CONGENITAL MYOPATHIES; CONGENITAL MUSCULAR DYSTROPHY NOS; CONGENITAL MUSCULAR DYSTROPHY WITH SPECIFIC MORPHOLOGICAL ABNORMALITIES OF THE MUSCLE FIBRE; CENTRAL COREDISEASE ; MINICORE DISEASE ; MULTICOREDISEASE ; FIBRE-TYPE DISPROPORTION; MYOPATHY MYOTUBULA,1/1/2014,T
CR0206,G71.9,"PRIMARY DISORDER OF MUSCLE, UNSPECIFIED; HEREDITARY MYOPATHY NOS",1/1/2014,T
CR0207,P91.0,NEONATAL CEREBRAL ISCHAEMIA,1/1/2014,T
CR0208,P03.9,"FETUS AND NEWBORN AFFECTED BY COMPLICATION OF LABOUR AND DELIVERY, UNSPECIFIED",1/1/2014,T
CR0208,P03.2,FETUS AND NEWBORN AFFECTED BY FORCEPS DELIVERY,1/1/2014,T
CR0208,P00.7,"FETUS AND NEWBORN AFFECTED BY OTHER MEDICAL PROCEDURES ON MOTHER, NOT ELSEWHERE CLASSIFIED",1/1/2014,T
CR0208,P00.8,FETUS AND NEWBORN AFFECTED BY OTHER MATERNAL CONDITIONS,1/1/2014,T
CR0208,P00.9,FETUS AND NEWBORN AFFECTED BY UNSPECIFIED MATERNAL CONDITION,1/1/2014,T
CR0208,P01.8,"FETUS AND NEWBORN AFFECTED BY OTHER MATERNAL COMPLICATIONS OF PREGNANCY; SPONTANEOUS ABORTION, FETUS",1/1/2014,T
CR0208,P01.1,FETUS AND NEWBORN AFFECTED BY PREMATURE RUPTURE OF MEMBRANES,1/1/2014,T
CR0208,P01.2,FETUS AND NEWBORN AFFECTED BY OLIGOHYDRAMNIOS,1/1/2014,T
CR0208,P01.3,FETUS AND NEWBORN AFFECTED BY POLYHYDRAMNIOS; HYDRAMNIOS,1/1/2014,T
CR0208,P01.4,FETUS AND NEWBORN AFFECTED BY ECTOPIC PREGNANCY; ABDOMINAL PREGNANCY,1/1/2014,T
CR0208,P01.5,FETUS AND NEWBORN AFFECTED BY MULTIPLE PREGNANCY; TRIPLET PREGNANCE; TWIN PREGNANCY,1/1/2014,T
CR0208,P01.6,FETUS AND NEWBORN AFFECTED BY MATERNAL DEATH,1/1/2014,T
CR0208,P01.7,FETUS AND NEWBORN AFFECTED BY MALPRESENTATION BEFORE LABOUR; BREECH PRESENTATION BEFORE LABOR; EXTERNAL VERSION BEFORE LABOUR; FACE PRESENTATION BEFORE LABOUR; TRANSVERSE LIE BEFORE LABOUR; UNSTABLE LIE BEFORE LABOUR,1/1/2014,T
CR0208,P01.9,"FETUS AND NEWBORN AFFECTED BY MATERNAL COMPLICATION OF PREGNANCY, UNSPECIFIED",1/1/2014,T
CR0208,P02.0,FETUS AND NEWBORN AFFECTED BY PLACENTA PRAEVIA,1/1/2014,T
CR0208,P00.0,FETUS AND NEWBORN AFFECTED BY MATERNAL HYPERTENSIVE DISORDERS,1/1/2014,T
CR0208,P01.0,FETUS AND NEWBORN AFFECTED BY INCOMPETENT CERVIX,1/1/2014,T
CR0208,P02.7,FETUS AND NEWBORN AFFECTED BY CHORIOAMNIONITIS; AMNIONITIS; MEMBRANITIS; PLACENTITIS,1/1/2014,T
CR0208,P02.8,FETUS AND NEWBORN AFFECTED BY OTHER ABNORMALITIES OF MEMBRANES,1/1/2014,T
CR0208,P02.9,"FETUS AND NEWBORN AFFECTED BY ABNORMALITY OF MEMBRANES, UNSPECIFIED",1/1/2014,T
CR0208,P04.8,FETUS AND NEWBORN AFFECTED BY OTHER MATERNAL NOXIOUS INFLUENCES,1/1/2014,T
CR0208,P03.0,FETUS AND NEWBORN AFFECTED BY BREECH DELIVERY AND EXTRACTION,1/1/2014,T
CR0208,P02.3,FETUS AND NEWBORN AFFECTED BY PLACENTAL TRANSFUSION SYNDROMES; PLACENTAL AND CORD ABNORMALITIES RESULTING IN TWIN-TO-TWIN OR OTHER TRANSPLACENTAL TRANSFUSION,1/1/2014,T
CR0208,P03.1,"FETUS AND NEWBORN AFFECTED BY OTHER MALPRESENTATION, MALPOSITION AND DISPROPORTION DURING LABOUR AND DELIVERY; CONTRACTED PELVIS; PERSISTENT OCCIPITOPOSTERIOR; TRANSVERSE LIE",1/1/2014,T
CR0208,P02.5,FETUS AND NEWBORN AFFECTED BY OTHER COMPRESSION OF UMBILICAL CORD; CORD (TIGHTLY) AROUND NECK; ENTANGLEMENT OF CORD; KNOT IN CORD,1/1/2014,T
CR0208,P03.3,FETUS AND NEWBORN AFFECTED BY DELIVERY BY VACUUM EXTRACTOR [VENTOUSE],1/1/2014,T
CR0208,P03.4,FETUS AND NEWBORN AFFECTED BY CAESAREAN DELIVERY,1/1/2014,T
CR0208,P03.5,FETUS AND NEWBORN AFFECTED BY PRECIPITATE DELIVERY,1/1/2014,T
CR0208,P03.8,FETUS AND NEWBORN AFFECTED BY OTHER SPECIFIED COMPLICATIONS OF LABOUR AND DELIVERY,1/1/2014,T
CR0208,P04.0,"FETUS AND NEWBORN AFFECTED BY MATERNAL ANAESTHESIA AND ANALGESIA IN PREGNANCY, LABOUR AND DELIVERY",1/1/2014,T
CR0208,P04.1,FETUS AND NEWBORN AFFECTED BY OTHER MATERNAL MEDICATION; CANCER CHEMOTHERAPY; CYTOTOXIC DRUGS,1/1/2014,T
CR0208,P04.2,FETUS AND NEWBORN AFFECTED BY MATERNAL USE OF TOBACCO,1/1/2014,T
CR0208,P04.3,FETUS AND NEWBORN AFFECTED BY MATERNAL USE OF ALCOHOL,1/1/2014,T
CR0208,P04.5,FETUS AND NEWBORN AFFECTED BY MATERNAL USE OF NUTRITIONAL CHEMICAL SUBSTANCES,1/1/2014,T
CR0208,P02.2,FETUS AND NEWBORN AFFECTED BY OTHER AND UNSPECIFIED MORPHOLOGICAL AND FUNCTIONAL ABNORMALITIES OF PLACENTA; PLACENTAL DYSFUNCTION; PLACENTAL INFARCTION; PLACENTAL INSUFFICIENCY,1/1/2014,T
CR0208,P02.4,FETUS AND NEWBORN AFFECTED BY PROLAPSED CORD,1/1/2014,T
CR0208,P03.6,FETUS AND NEWBORN AFFECTED BY ABNORMAL UTERINE CONTRACTIONS,1/1/2014,T
CR0208,P00.2,FETUS AND NEWBORN AFFECTED BY MATERNAL INFECTIOUS AND PARASITIC DISEASES,1/1/2014,T
CR0208,P02.6,FETUS AND NEWBORN AFFECTED BY OTHER AND UNSPECIFIED CONDITIONS OF UMBILICAL CORD; SHORT CORD; VASA PRAEVIA,1/1/2014,T
CR0208,P02.1,"FETUS AND NEWBORN AFFECTED BY OTHER FORMS OF PLACENTAL SEPARATION AND HAEMORRHAGE; ABRUPTIO PLACENTAE; ACCIDENTAL HAEMORRHAGE; ANTEPARTUM HAEMORRHAGE; DAMAGE TO PLACENTA FROM AMNIOCENTESIS, CAESARIAN SECTION OR SURGICAL INDUCTION; MATERNAL BLOOD LOSS; PRE",1/1/2014,T
CR0208,P00.1,FETUS AND NEWBORN AFFECTED BY MATERNAL RENAL AND URINARY TRACT DISEASES,1/1/2014,T
CR0208,P00.3,FETUS AND NEWBORN AFFECTED BY OTHER MATERNAL CIRCULATORY AND RESPIRATORY DISEASES,1/1/2014,T
CR0208,P00.4,FETUS AND NEWBORN AFFECTED BY MATERNAL NUTRITIONAL DISORDERS,1/1/2014,T
CR0208,P00.5,FETUS AND NEWBORN AFFECTED BY MATERNAL INJURY,1/1/2014,T
CR0208,P00.6,FETUS AND NEWBORN AFFECTED BY SURGICAL PROCEDURE ON MOTHER,1/1/2014,T
CR0209,D42.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF SPINAL MENINGES,1/1/2014,T
CR0209,D42.0,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CEREBRAL MENINGES,1/1/2014,T
CR0209,D41.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF URINARY ORGAN, UNSPECIFIED",1/1/2014,T
CR0209,D41.4,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BLADDER,1/1/2014,T
CR0209,D41.3,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF URETHRA,1/1/2014,T
CR0209,D43.4,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF SPINAL CORD,1/1/2014,T
CR0209,D44.8,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PLURIGLANDULAR INVOLVEMENT; MULTIPLE ENDOCRINE ADENOMATOSIS,1/1/2014,T
CR0209,D44.7,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF AORTIC BODY AND OTHER PARAGANGLIA,1/1/2014,T
CR0209,D44.2,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PARATHYROID GLAND,1/1/2014,T
CR0209,D44.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF ADRENAL GLAND,1/1/2014,T
CR0209,D44.0,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF THYROID GLAND,1/1/2014,T
CR0209,D43.7,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OTHER PARTS OF CENTRAL NERVOUS SYSTEM,1/1/2014,T
CR0209,D43.3,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CRANIAL NERVES,1/1/2014,T
CR0209,D43.2,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BRAIN, UNSPECIFIED",1/1/2014,T
CR0209,D39.2,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PLACENTA; CHORIOADENOMA DESTRUENS; INVASIVE HYDATIDIFORM MOLE; MALIGNANT HYDATIDIFORM MOLE,1/1/2014,T
CR0209,D48.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CONNECTIVE AND OTHER SOFT TISSUE; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CONNECTIVE TISSUE OF  EAR; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  EYELID,1/1/2014,T
CR0209,D43.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CENTRAL NERVOUS SYSTEM, UNSPECIFIED; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  CENTRAL NERVOUS SYSTEM NOS",1/1/2014,T
CR0209,D47.3,ESSENTIAL THROMBOCYTHAEMIA; HAEMORRHAGIC THROMBOCYTHAEMIA; IDIOPATHIC HAEMORRHAGIC THROMBOCYTHAEMIA,1/1/2014,T
CR0209,D43.1,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BRAIN, INFRATENTORIAL; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BRAIN STEM; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CEREBELLUM;   NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF FOURTH VENTRICLE",1/1/2014,T
CR0209,D48.7,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OTHER SPECIFIED SITES; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF EYE; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF HEART; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PERIPHERAL NERVES OF ORBIT,1/1/2014,T
CR0209,D48.6,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BREAST; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CONNECTIVE TISSUE OF BREAST; CYSTOSARCOMA PHYLLODES,1/1/2014,T
CR0209,D48.4,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PERITONEUM,1/1/2014,T
CR0209,D48.3,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF RETROPERITONEUM,1/1/2014,T
CR0209,D48.2,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,1/1/2014,T
CR0209,D47.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF LYMPHOID, HAEMATOPOIETIC AND RELATED TISSUE, UNSPECIFIED; LYMPHOPROLIFERATIVE DISEASE NOS",1/1/2014,T
CR0209,D47.7,"OTHER SPECIFIED NEOPLASMS OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF LYMPHOID, HAEMATOPOIETIC AND RELATED TISSUE",1/1/2014,T
CR0209,D44.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF ENDOCRINE GLAND, UNSPECIFIED",1/1/2014,T
CR0209,D47.2,MONOCLONAL GAMMOPATHY,1/1/2014,T
CR0209,D47.1,"CHRONIC MYELOPROLIFERATIVE DISEASE; MYELOFIBROSIS WITH MYELOID METAPLASIA; MYELOPROLIFERATIVE DISEASE, UNSPECIFIED; MEGAKARYOCYTIC MYELOSCLEROSIS  WITH MYELOID METAPLASIA",1/1/2014,T
CR0209,D47.0,HISTIOCYTIC AND MAST CELL TUMOURS OF UNCERTAIN AND UNKNOWN BEHAVIOUR; MAST CELL TUMOUR NOS;  MASTOCYTOMA NOS,1/1/2014,T
CR0209,D46.9,"MYELODYSPLASTIC SYNDROME, UNSPECIFIED;  MYELODYSPLASTIC SYNDROME NOS; MYELODYSPLASIA NOS; PRELEUKAEMIA SYNDROME NOS",1/1/2014,T
CR0209,D39.7,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OTHER FEMALE GENITAL ORGANS; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  SKIN OF FEMALE GENITAL ORGANS,1/1/2014,T
CR0209,D39.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OVARY,1/1/2014,T
CR0209,D41.2,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF URETER,1/1/2014,T
CR0209,D38.3,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF MEDIASTINUM,1/1/2014,T
CR0209,D41.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF RENAL PELVIS,1/1/2014,T
CR0209,D39.0,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF UTERUS,1/1/2014,T
CR0209,D40.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF MALE GENITAL ORGAN, UNSPECIFIED",1/1/2014,T
CR0209,D40.7,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OTHER MALE GENITAL ORGANS; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  SKIN OF MALE GENITAL ORGANS,1/1/2014,T
CR0209,D40.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF TESTIS,1/1/2014,T
CR0209,D40.0,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PROSTATE,1/1/2014,T
CR0209,D44.3,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PITUITARY GLAND,1/1/2014,T
CR0209,D44.4,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CRANIOPHARYNGEAL DUCT,1/1/2014,T
CR0209,D44.5,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PINEAL GLAND,1/1/2014,T
CR0209,D44.6,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CAROTID BODY,1/1/2014,T
CR0209,D48.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR, UNSPECIFIED; ""GROWTH"" NOS ; NEOPLASM NOS; NEW GROWTH NOS; TUMOUR NOS",1/1/2014,T
CR0209,D46.7,OTHER MYELODYSPLASTIC SYNDROMES,1/1/2014,T
CR0209,D46,MYELODYSPLASTIC SYNDROMES,1/1/2014,T
CR0209,D45,POLYCYTHAEMIA VERA,1/1/2014,T
CR0209,D48.0,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BONE AND ARTICULAR CARTILAGE,1/1/2014,T
CR0209,D37.4,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF COLON,1/1/2014,T
CR0209,D38.4,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF THYMUS,1/1/2014,T
CR0209,D38.2,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF PLEURA,1/1/2014,T
CR0209,D38.1,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF TRACHEA, BRONCHUS AND LUNG",1/1/2014,T
CR0209,D38.0,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF LARYNX; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF LARYNGEAL ASPECT OF ARYEPIGLOTTIC FOLD; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  SUPRAHYOID PORTION OF EPIGLOTTIS,1/1/2014,T
CR0209,D37.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF DIGESTIVE ORGAN, UNSPECIFIED",1/1/2014,T
CR0209,D37.7,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OTHER DIGESTIVE ORGANS; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF ANAL CANAL; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF ANAL SPHINCTER;  NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF ANUS NOS; NEOPLASM,1/1/2014,T
CR0209,D38.6,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF RESPIRATORY ORGAN, UNSPECIFIED",1/1/2014,T
CR0209,D37.5,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF RECTUM; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF RECTOSIGMOID JUNCTION,1/1/2014,T
CR0209,D38.5,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF OTHER RESPIRATORY ORGANS; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  ACCESSORY SINUSES; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CARTILAGE OF NOSE; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF MIDDLE,1/1/2014,T
CR0209,D37.3,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF APPENDIX,1/1/2014,T
CR0209,D37.2,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF SMALL INTESTINE,1/1/2014,T
CR0209,D37.1,NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF STOMACH,1/1/2014,T
CR0209,D37.0,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF LIP, ORAL CAVITY AND PHARYNX; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF  ARYEPIGLOTTIC FOLD NOS; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF HYPOPHARYNGEAL ASPECT OF   ARYEPIGLOTTIC FOLD ; NEOPLASM OF UN",1/1/2014,T
CR0209,D43.0,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF BRAIN, SUPRATENTORIAL; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CEREBRAL VENTRICLE; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF CEREBRUM; NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF FRONTAL LOBE; NEOP",1/1/2014,T
CR0209,D39.9,"NEOPLASM OF UNCERTAIN OR UNKNOWN BEHAVIOUR OF FEMALE GENITAL ORGAN, UNSPECIFIED",1/1/2014,T
